,Package,Sub_package,Prop_type,Difficulty_level,Holiday Package
3629,therapy,sarvanga lepa,wellness hotel,advanced,therapy_package_674
3630,therapy,aroma hot mud plaster,wellness hotel,advanced,therapy_package_675
3631,therapy,energising scrub,wellness hotel,advanced,therapy_package_676
3632,therapy,vedic healing,wellness hotel,advanced,therapy_package_677
3633,therapy,pranayama,wellness hotel,advanced,therapy_package_678
3634,therapy,prayer,wellness hotel,advanced,therapy_package_679
3635,therapy,fire ceremony (havan),wellness hotel,advanced,therapy_package_680
3636,therapy,silence (mauna),wellness hotel,advanced,therapy_package_681
3637,therapy,chill plunge pool,wellness hotel,advanced,therapy_package_682
3638,facials,vishuddha harmonizing,wellness hotel,advanced,facials_package_106
3639,facials,skin freshner,wellness hotel,advanced,facials_package_107
3640,facials,honey and rose,wellness hotel,advanced,facials_package_108
3641,facials,rose quartz,wellness hotel,advanced,facials_package_109
3642,facials,royal facial with eye rejuvenation,wellness hotel,advanced,facials_package_110
3643,adventure,kayaking,wellness hotel,advanced,adventure_package_274
3644,adventure,hiking,wellness hotel,advanced,adventure_package_275
3645,adventure,treking,wellness hotel,advanced,adventure_package_276
3646,adventure,sailing,wellness hotel,advanced,adventure_package_277
3647,adventure,diving,wellness hotel,advanced,adventure_package_278
3648,adventure,cycling,wellness hotel,advanced,adventure_package_279
3649,adventure,surfing,wellness hotel,advanced,adventure_package_280
3650,adventure,horse riding,wellness hotel,advanced,adventure_package_281
3651,adventure,skiing,wellness hotel,advanced,adventure_package_282
3652,adventure,running,wellness hotel,advanced,adventure_package_283
3653,adventure,river rafting,wellness hotel,advanced,adventure_package_284
3654,adventure,waling,wellness hotel,advanced,adventure_package_285
3655,adventure,wild life safari,wellness hotel,advanced,adventure_package_286
3656,local,language course,wellness hotel,advanced,local_package_335
3657,local,kitesurfing,wellness hotel,advanced,local_package_336
3658,local,astrology,wellness hotel,advanced,local_package_337
3659,local,photography,wellness hotel,advanced,local_package_338
3660,local,painting,wellness hotel,advanced,local_package_339
3661,local,dancing,wellness hotel,advanced,local_package_340
3662,local,life coaching,wellness hotel,advanced,local_package_341
3663,local,festivals,wellness hotel,advanced,local_package_342
3664,local,sightseeing,wellness hotel,advanced,local_package_343
3665,local,nature walk,wellness hotel,advanced,local_package_344
3666,local,bird watching,wellness hotel,advanced,local_package_345
3667,local,art,wellness hotel,advanced,local_package_346
3668,local,pottery,wellness hotel,advanced,local_package_347
3669,local,mehandi,wellness hotel,advanced,local_package_348
3670,local,ganges arati,wellness hotel,advanced,local_package_349
3671,yoga,hatha,hostel,advanced,yoga_package_573
3672,yoga,vinyasa,hostel,advanced,yoga_package_574
3673,yoga,ashtanga,hostel,advanced,yoga_package_575
3674,yoga,anusara,hostel,advanced,yoga_package_576
3675,yoga,bikram,hostel,advanced,yoga_package_577
3676,yoga,kundalini,hostel,advanced,yoga_package_578
3677,yoga,nada,hostel,advanced,yoga_package_579
3678,yoga,yin yang,hostel,advanced,yoga_package_580
3679,yoga,chakra,hostel,advanced,yoga_package_581
3680,yoga,siddhi,hostel,advanced,yoga_package_582
3681,yoga,purna,hostel,advanced,yoga_package_583
3682,yoga,raja,hostel,advanced,yoga_package_584
3683,yoga,maha,hostel,advanced,yoga_package_585
3684,yoga,char,hostel,advanced,yoga_package_586
3685,yoga,bhakti,hostel,advanced,yoga_package_587
3686,yoga,kriya,hostel,advanced,yoga_package_588
3687,yoga,power,hostel,advanced,yoga_package_589
3688,yoga,vipasana,hostel,advanced,yoga_package_590
3689,yoga,pregnent,hostel,advanced,yoga_package_591
3690,yoga,prenatal,hostel,advanced,yoga_package_592
3691,yoga,pranyama,hostel,advanced,yoga_package_593
3692,yoga,yin,hostel,advanced,yoga_package_594
3693,yoga,restorative,hostel,advanced,yoga_package_595
3694,yoga,nidra,hostel,advanced,yoga_package_596
3695,yoga,flow,hostel,advanced,yoga_package_597
3696,yoga,teacher training,hostel,advanced,yoga_package_598
3697,massage,relaxation therapeutic,hostel,advanced,massage_package_463
3698,massage,ayurveda de stress,hostel,advanced,massage_package_464
3699,massage,rejuvenation therapeautic,hostel,advanced,massage_package_465
3700,massage,salt glow,hostel,advanced,massage_package_466
3701,massage,deep tissue,hostel,advanced,massage_package_467
3702,massage,manipuri,hostel,advanced,massage_package_468
3703,massage,grounding aromatherapy,hostel,advanced,massage_package_469
3704,massage,thai,hostel,advanced,massage_package_470
3705,massage,indian head,hostel,advanced,massage_package_471
3706,massage,active,hostel,advanced,massage_package_472
3707,massage,sports recovery,hostel,advanced,massage_package_473
3708,massage,swedish,hostel,advanced,massage_package_474
3709,massage,earth stone,hostel,advanced,massage_package_475
3710,massage,kundilini back,hostel,advanced,massage_package_476
3711,massage,anti aging aroma,hostel,advanced,massage_package_477
3712,massage,detoxifying ayurvedic,hostel,advanced,massage_package_478
3713,massage,reflexology,hostel,advanced,massage_package_479
3714,massage,rejuvenation aroma,hostel,advanced,massage_package_480
3715,massage,healing scrub,hostel,advanced,massage_package_481
3716,massage,tonic vibro,hostel,advanced,massage_package_482
3717,massage,merma,hostel,advanced,massage_package_483
3718,meditation,loving-kindness meditation,hostel,advanced,meditation_package_177
3719,meditation,body scan or progressive relaxation,hostel,advanced,meditation_package_178
3720,meditation,mindfulness meditation,hostel,advanced,meditation_package_179
3721,meditation,breath awareness meditation,hostel,advanced,meditation_package_180
3722,meditation,kundalini yoga,hostel,advanced,meditation_package_181
3723,meditation,zen meditation,hostel,advanced,meditation_package_182
3724,meditation,transcendental meditation,hostel,advanced,meditation_package_183
3725,meditation,focussed attention meditation,hostel,advanced,meditation_package_184
3726,naturopathy,mud pack,hostel,advanced,naturopathy_package_375
3727,naturopathy,hydrotherapy,hostel,advanced,naturopathy_package_376
3728,naturopathy,hip bath,hostel,advanced,naturopathy_package_377
3729,naturopathy,spinal bath,hostel,advanced,naturopathy_package_378
3730,naturopathy,jet spray,hostel,advanced,naturopathy_package_379
3731,naturopathy,jacuzzi,hostel,advanced,naturopathy_package_380
3732,naturopathy,pranayama,hostel,advanced,naturopathy_package_381
3733,naturopathy,sunbath,hostel,advanced,naturopathy_package_382
3734,naturopathy,fasting,hostel,advanced,naturopathy_package_383
3735,naturopathy,aromatic hydrotherapy,hostel,advanced,naturopathy_package_384
3736,naturopathy,stimulating jet blitz showers,hostel,advanced,naturopathy_package_385
3737,naturopathy,jal neti,hostel,advanced,naturopathy_package_386
3738,naturopathy,kunjal kriya,hostel,advanced,naturopathy_package_387
3739,naturopathy,message therapy,hostel,advanced,naturopathy_package_388
3740,naturopathy,chromo therapy,hostel,advanced,naturopathy_package_389
3741,naturopathy,diet therapy,hostel,advanced,naturopathy_package_390
3742,naturopathy,sauna,hostel,advanced,naturopathy_package_391
3743,ayurvedic,abhyanga,hostel,advanced,ayurvedic_package_661
3744,ayurvedic,takradhara,hostel,advanced,ayurvedic_package_662
3745,ayurvedic,narangakizi,hostel,advanced,ayurvedic_package_663
3746,ayurvedic,sirodhara,hostel,advanced,ayurvedic_package_664
3747,ayurvedic,pizichil,hostel,advanced,ayurvedic_package_665
3748,ayurvedic,mukh lepa,hostel,advanced,ayurvedic_package_666
3749,ayurvedic,tan lepa,hostel,advanced,ayurvedic_package_667
3750,ayurvedic,navarakizi,hostel,advanced,ayurvedic_package_668
3751,ayurvedic,choorna swedana,hostel,advanced,ayurvedic_package_669
3752,ayurvedic,janu vasti,hostel,advanced,ayurvedic_package_670
3753,ayurvedic,udh warthana,hostel,advanced,ayurvedic_package_671
3754,ayurvedic,lepam,hostel,advanced,ayurvedic_package_672
3755,ayurvedic,nijavarakizi,hostel,advanced,ayurvedic_package_673
3756,ayurvedic,kati vasti,hostel,advanced,ayurvedic_package_674
3757,ayurvedic,thalapizhichil,hostel,advanced,ayurvedic_package_675
3758,ayurvedic,siro vasthy,hostel,advanced,ayurvedic_package_676
3759,ayurvedic,snehapanam,hostel,advanced,ayurvedic_package_677
3760,ayurvedic,swedana karma,hostel,advanced,ayurvedic_package_678
3761,ayurvedic,oil message,hostel,advanced,ayurvedic_package_679
3762,ayurvedic,elakizi,hostel,advanced,ayurvedic_package_680
3763,ayurvedic,polikizi,hostel,advanced,ayurvedic_package_681
3764,ayurvedic,nasyam,hostel,advanced,ayurvedic_package_682
3765,ayurvedic,virechanam,hostel,advanced,ayurvedic_package_683
3766,ayurvedic,vasathy,hostel,advanced,ayurvedic_package_684
3767,ayurvedic,tharpanam,hostel,advanced,ayurvedic_package_685
3768,ayurvedic,vamana,hostel,advanced,ayurvedic_package_686
3769,ayurvedic,rakthamoksham,hostel,advanced,ayurvedic_package_687
3770,ayurvedic,snehana karma,hostel,advanced,ayurvedic_package_688
3771,ayurvedic,lifestyle disorder ,hostel,advanced,ayurvedic_package_689
3772,ayurvedic,herbology,hostel,advanced,ayurvedic_package_690
3773,therapy,reiki,hostel,advanced,therapy_package_683
3774,therapy,accupunture,hostel,advanced,therapy_package_684
3775,therapy,aromatherapy,hostel,advanced,therapy_package_685
3776,therapy,mantra chanting,hostel,advanced,therapy_package_686
3777,therapy,eye rejuvenator,hostel,advanced,therapy_package_687
3778,therapy,jasmine salt scrub,hostel,advanced,therapy_package_688
3779,therapy,physiotherapy,hostel,advanced,therapy_package_689
3780,therapy,reflexology,hostel,advanced,therapy_package_690
3781,therapy,grounding salt scrub,hostel,advanced,therapy_package_691
3782,therapy,grounding aroma cocoon,hostel,advanced,therapy_package_692
3783,therapy,energising earth wrap detoxification,hostel,advanced,therapy_package_693
3784,therapy,aroma cocoon,hostel,advanced,therapy_package_694
3785,therapy,herbal steam bath,hostel,advanced,therapy_package_695
3786,therapy,trataka,hostel,advanced,therapy_package_696
3787,therapy,laghu shanka prathalan,hostel,advanced,therapy_package_697
3788,therapy,calming rose quartz,hostel,advanced,therapy_package_698
3789,therapy,herbal mud plaster,hostel,advanced,therapy_package_699
3790,therapy,herbal detox bath,hostel,advanced,therapy_package_700
3791,therapy,herbal detox mud therapy,hostel,advanced,therapy_package_701
3792,therapy,vedic meditation,hostel,advanced,therapy_package_702
3793,therapy,vedic satkriya,hostel,advanced,therapy_package_703
3794,therapy,yogic satkriya,hostel,advanced,therapy_package_704
3795,therapy,sarvanga lepa,hostel,advanced,therapy_package_705
3796,therapy,aroma hot mud plaster,hostel,advanced,therapy_package_706
3797,therapy,energising scrub,hostel,advanced,therapy_package_707
3798,therapy,vedic healing,hostel,advanced,therapy_package_708
3799,therapy,pranayama,hostel,advanced,therapy_package_709
3800,therapy,prayer,hostel,advanced,therapy_package_710
3801,therapy,fire ceremony (havan),hostel,advanced,therapy_package_711
3802,therapy,silence (mauna),hostel,advanced,therapy_package_712
3803,therapy,chill plunge pool,hostel,advanced,therapy_package_713
3804,facials,vishuddha harmonizing,hostel,advanced,facials_package_111
3805,facials,skin freshner,hostel,advanced,facials_package_112
3806,facials,honey and rose,hostel,advanced,facials_package_113
3807,facials,rose quartz,hostel,advanced,facials_package_114
3808,facials,royal facial with eye rejuvenation,hostel,advanced,facials_package_115
3809,adventure,kayaking,hostel,advanced,adventure_package_287
3810,adventure,hiking,hostel,advanced,adventure_package_288
3811,adventure,treking,hostel,advanced,adventure_package_289
3812,adventure,sailing,hostel,advanced,adventure_package_290
3813,adventure,diving,hostel,advanced,adventure_package_291
3814,adventure,cycling,hostel,advanced,adventure_package_292
3815,adventure,surfing,hostel,advanced,adventure_package_293
3816,adventure,horse riding,hostel,advanced,adventure_package_294
3817,adventure,skiing,hostel,advanced,adventure_package_295
3818,adventure,running,hostel,advanced,adventure_package_296
3819,adventure,river rafting,hostel,advanced,adventure_package_297
3820,adventure,waling,hostel,advanced,adventure_package_298
3821,adventure,wild life safari,hostel,advanced,adventure_package_299
3822,local,language course,hostel,advanced,local_package_350
3823,local,kitesurfing,hostel,advanced,local_package_351
3824,local,astrology,hostel,advanced,local_package_352
3825,local,photography,hostel,advanced,local_package_353
3826,local,painting,hostel,advanced,local_package_354
3827,local,dancing,hostel,advanced,local_package_355
3828,local,life coaching,hostel,advanced,local_package_356
3829,local,festivals,hostel,advanced,local_package_357
3830,local,sightseeing,hostel,advanced,local_package_358
3831,local,nature walk,hostel,advanced,local_package_359
3832,local,bird watching,hostel,advanced,local_package_360
3833,local,art,hostel,advanced,local_package_361
3834,local,pottery,hostel,advanced,local_package_362
3835,local,mehandi,hostel,advanced,local_package_363
3836,local,ganges arati,hostel,advanced,local_package_364
3837,local,cooking,hostel,advanced,local_package_365
3838,yoga,hatha,training institute,advanced,yoga_package_599
3839,yoga,vinyasa,training institute,advanced,yoga_package_600
3840,yoga,ashtanga,training institute,advanced,yoga_package_601
3841,yoga,anusara,training institute,advanced,yoga_package_602
3842,yoga,bikram,training institute,advanced,yoga_package_603
3843,yoga,kundalini,training institute,advanced,yoga_package_604
3844,yoga,nada,training institute,advanced,yoga_package_605
3845,yoga,yin yang,training institute,advanced,yoga_package_606
3846,yoga,chakra,training institute,advanced,yoga_package_607
3847,yoga,siddhi,training institute,advanced,yoga_package_608
3848,yoga,purna,training institute,advanced,yoga_package_609
3849,yoga,raja,training institute,advanced,yoga_package_610
3850,yoga,maha,training institute,advanced,yoga_package_611
3851,yoga,char,training institute,advanced,yoga_package_612
3852,yoga,bhakti,training institute,advanced,yoga_package_613
3853,yoga,kriya,training institute,advanced,yoga_package_614
3854,yoga,power,training institute,advanced,yoga_package_615
3855,yoga,vipasana,training institute,advanced,yoga_package_616
3856,yoga,pregnent,training institute,advanced,yoga_package_617
3857,yoga,prenatal,training institute,advanced,yoga_package_618
3858,yoga,pranyama,training institute,advanced,yoga_package_619
